,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
305,Shubham Balodi,@pahadi_balodi,2023-01-07T18:27:57.000Z,"Good luck
@pahaadi_blodi
·
7 John","Jai badri vishal... kripa karna
#SaveJoshimath #Uttarakhand #Joshimath
PANDAVAAS
@pandavaas
·
6 Jan
Do not be offended! #SaveJoshimath #savemotherearth #savesoil #saveplanet #pandavaas
3
141",🙏,,,3,"['https://pbs.twimg.com/profile_images/997061984876101633/n5YBgBvB_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611277063888961536/pu/img/RnZV2HKWbf9mRgG-.jpg']",https://twitter.com/pahadi_balodi/status/1611791766570819584
306,Nishant Poras,@JatPoras,2023-01-07T18:27:53.000Z,"Nishant Porus
@jatporus
,
7 Jan","Just feel the pain of these people...who are about to lose their homes built with blood and sweat..

#joshimath
Ajit Singh
@geoajeet
,
Jan 7
The consequences of the destruction that took place in the name of development are in front of us. a bad sign
1:03
12.4K views
3
9
297",,,3,9,"['https://pbs.twimg.com/profile_images/1563933065625612290/pbJry3Re_mini.jpg', 'https://pbs.twimg.com/media/Fl4rVH6aMAAnOXd?format=jpg&name=360x360']",https://twitter.com/JatPoras/status/1611791751957852160
307,Ritika Chandola,@RitikaChandola,2023-01-07T18:26:20.000Z,"Ritika Chandola
@hritikchandola
,
7 Jan","Video on #Joshimath coming tomorrow >>>>>
2
5
90
2,883",,2,5,90,[],https://twitter.com/RitikaChandola/status/1611791360021135361
308,@ ULTIMATE ASTROLOGER,@ ULTIMATE ASTROLOGER,2023-01-07T18:25:14.000Z,"@ ULTIMATE ASTROLOGER
@ultimateastrol1
·
7 Jan","From 17.01.2023, Guru will be trapped in sinful Kartari yoga - what will be the effects on different 12 lunar signs

Jupiter in Paap Kartari Yoga - Effects in General and all 12 Moon Signs

SUBSCRIBE. LIKE. HOW. SHARE.

https://youtube.com/watch?v=kEpIhftaCs8

#paapkartariyoga #Joshimath
youtube.com
17.01.2023 from Paap Kartari Yoga will be trapped Guru - what will be the effect
Jupiter will be caught in Paap Kartari Yoga from 17.01.2023 - What will be the effects on different 12 Moon signsFrom 17.01.2023 Jupiter in Paap Kartari Yoga - Effects in Genera.
97",,,,,['https://pbs.twimg.com/card_img/1614428396557041664/notequyT?format=jpg&name=240x240'],https://twitter.com/ultimateastrol1/status/1611791084363067394
309,GB,@GearByrlls,2023-01-07T18:24:28.000Z,"GB
@GearByrlls
·
7 Jan","@narendramodi
 @PMOIndia
 @HMOIndia
 @AmitShah
 @pushkardhami
 

#Joshimath #SaveJoshimath
Meenakshi Kandwal Meenakshi Kandwal
@MinakshiKandwal
,
Jan 7
The hardworking women of the mountain are the backbone of the family, social and economic life there. Today on the land of Gaura Devi, she sat on a dharna to save her house. Shy and shy she came to me that we also have to say something.. Which channel will it come on? I try to reach as many people as possible. #joshimath
Show this thread
97",,,,,"['https://pbs.twimg.com/profile_images/1557046243557199872/puuKO0SV_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611737275318272001/pu/img/NDWUtCTZ0BPqOyYg.jpg']",https://twitter.com/GearByrlls/status/1611790891630620673
310,Keerthik Sasidharan,@KS1729,2023-01-07T18:24:25.000Z,"Keerthik Sasidharan
@KS1729
·
7 Jan","On subsidence in #Joshimath  — ""mass evacuation is the need of the hour.""
Anoop Nautiyal
@Anoopnautiyal1
·
4 Jan
I am extremely concerned & deeply empathize with the alarming ""sinking"" of the town of #Joshimath. In this message, I share two actionable suggestions for the Govt of #Uttarakhand. I urge the state govt to consider adopting these as a part of the regional mitigation action plan.
1
3
531",,1,,3,"['https://pbs.twimg.com/profile_images/1540664845300748289/yXwtYaah_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1610624638010425348/pu/img/DK0-FC1BMiHKyeJ-.jpg']",https://twitter.com/KS1729/status/1611790875528683521
311,Vijay Patrika,@vijaypatrika,2023-01-07T18:02:40.000Z,"Vijay Patrika
@vijaypatrika
·
7 Jan","The Uttarakhand government has banned construction work due to land subsidence in and around Joshimath. Many houses have developed cracks. The local people are in panic. Heart-wrenching pictures have emerged from there.

#Uttarakhand #Joshimath #News #Hindi #HindiNews #LatestNews #latestupdates
100",,,,,['https://pbs.twimg.com/media/Fl42RpfaYAADtGk?format=jpg&name=small'],https://twitter.com/vijaypatrika/status/1611785402775654400
312,Kabul Singh Wahla,@KabulSingh1987,2023-01-07T18:00:48.000Z,"Kabul Singh Wahla
@KabulSingh1987
·
7 Jan","Come Join in 

#Uttarakhand #Joshimath #VandeBharat #TeamTSC
2
3
370",,,2,3,[],https://twitter.com/KabulSingh1987/status/1611784934909448192
313,News18 Uttar Pradesh,@News18UP,2023-01-07T18:00:31.000Z,"News18 Uttar Pradesh
@News18UP
·
7 Jan","joshimath landslide case

CM Pushkar Singh Dhami in action

#JoshiMath #CMDhami
9:09
613 views
1
3
11
1,466",,1,3,11,['https://pbs.twimg.com/amplify_video_thumb/1611685953223155712/img/nLfvdyeSb8hdifTq.jpg'],https://twitter.com/News18UP/status/1611784862184136705
314,Kyang,@kyang_himalaya,2023-01-07T17:57:53.000Z,"Mr
@kyang_himalaya
·
7 Jan","What is common between Sinking Joshimath and Kinnaur?
.
.
.
.
.
.
#kinnaur #NMN #joshimath #nomeansno #kinnaurvalley #savekinnaur #savehimalayas
6
20
57
4,038",,6,20,57,['https://pbs.twimg.com/ext_tw_video_thumb/1611782348760289280/pu/img/2dyX2bWFLPDjRIv4.jpg'],https://twitter.com/kyang_himalaya/status/1611784201086570496
315,The Hindu,@the_hindu,2023-01-07T17:40:04.000Z,"The Hindu
@the_hindu
·
7 Jan","Congress leader #RahulGandhi on Saturday expressed concern over the plight of people in #Joshimath, where cracks have appeared in hundreds of houses, and asked the State government to take care of the affected populace and ensure their safety.
thehindu.com
Rahul Gandhi expresses concern over Joshimath situation
Joshimath is sinking gradually with huge cracks developing in houses, roads, and fields there
3
4
59
8,251",,3,4,59,['https://pbs.twimg.com/card_img/1613951555174109186/GJjH3FaX?format=jpg&name=small'],https://twitter.com/the_hindu/status/1611779715123003393
316,Pranav Kumar,@Singh27Pranav,2023-01-07T17:39:16.000Z,"Pranav Kumar
@singh27pranav
,
7 Jan","Please Save #Joshimath 
@narendramodi
 @AmitShah
 @PMOIndia
 @pushkardhami
49",🙏 🙏,,,,[],https://twitter.com/Singh27Pranav/status/1611779513159159808
317,Bharat 24- UP/UK,@Bharat24Up,2023-01-07T17:38:17.000Z,"Bharat 24- UP/UK
@Bharat24Up
·
7 Jan","#Uttrakhand: Landslide case in Joshimath
So far 603 houses in 9 wards have cracks
55 families were rescued and shifted to another place.

#Joshimath #Bharat24Digital
1
162",,,1,,['https://pbs.twimg.com/media/Fl4wsaQaAAAUEuL?format=jpg&name=small'],https://twitter.com/Bharat24Up/status/1611779267297443841
318,News and Updates,@News_24Updates,2023-01-07T17:37:45.000Z,"News and Updates
@News_24Updates
·
7 Jan","News of India | #joshimath #pravasibharatiyadivas #indore #coldwave #cricket #shorts #headlines  #winter
0:58
64 views
197",,,,,[],https://twitter.com/News_24Updates/status/1611779134279266304
319,shailesh bhatt,@shaileshbhatt2,2023-01-07T17:35:59.000Z,"Shailesh Bhatt
@shaileshbhatt2
,
7 Jan","#joshimath
Pls read
Abhishek Semwal
@Abhiishshek
,
Jan 7
#Thread
15 April 1912, at midnight Harald was preparing to sleep, his work was over and he was listening to the news on the transmitter

Meanwhile, he picked up some messages that were meant for Titanic and contacted Titanic.

The code replied: ""We've hit ice, hurry up.
Show this thread
3
136",,,,3,"['https://pbs.twimg.com/profile_images/1599357967555473408/993_Hqyr_mini.jpg', 'https://pbs.twimg.com/media/Fl3NZ3baYAAX40G?format=jpg&name=small']",https://twitter.com/shaileshbhatt2/status/1611778690484174849
320,Ādarśh Ānand Dubey,@Adarshanandd,2023-01-07T17:22:12.000Z,"Ādarśh Ānand Dubey
@Adarshanandd
·
7 Jan","""The Queen had only one way of settling all difficulties, great or small. 'Off with his head!' she said, without even looking round."" - Alice's Adventures in Wonderland 
#Joshimath #joshimathsinking
B L Santhosh
@blsanthosh
·
25 Nov 2021
For every step forward in this country a #ToolKit gets activated . This time for Chardham Project .
Show this thread
3
206",,,,3,"['https://pbs.twimg.com/profile_images/1604436784267816960/AP27CObS_mini.jpg', 'https://pbs.twimg.com/media/FFBOq66VcAE60-Q?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFBOq64UYAE5UJF?format=jpg&name=small', 'https://pbs.twimg.com/media/FFBOq65UUAU07Yi?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFBOq67UcAEAHZQ?format=jpg&name=small']",https://twitter.com/Adarshanandd/status/1611775219848597505
321,Jay Gautam || Jai Gautam || Jai Gautam,@im_jgautam,2023-01-07T17:21:04.000Z,"Jay Gautam || Jai Gautam || Jai Gautam
@im_jgautam
·
7 Jan","I hope better sense prevails and something concrete steps are taken to save lives and the city as a whole.
Point to ponder is why are Hindu pilgrimage sites becoming more of a tourist site than a pilgrimage site. 
Prayers with the people of #Joshimath 
Jai Badri Vishal 
Agenda Buster (STR Boy)
@Starboy2079
·
7 Jan
Joshimath (Thread)

In 1976, There was a Mishra committee report that clearly said that 

1. Joshimath is built on a fault plane (dotted line in left pic is fault plane and what is fault plane explained in right pic)
2. Joshimath is built on a landslide material

1/14
Show this thread
1
102",🚩 ⭐,,1,,"['https://pbs.twimg.com/profile_images/1613136801807626240/qG0YpYyP_mini.jpg', 'https://pbs.twimg.com/media/Fl2HDEPakAAH735?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl2HE9qaEAIbdhy?format=jpg&name=360x360']",https://twitter.com/im_jgautam/status/1611774936166854656
322,Vishnu L Divakaran,@Lordv2491,2023-01-07T17:20:39.000Z,"Vishnu L Diwakaran
@LordW2491
·
7 information","Replying to 
@Indian_Rivers
Dibang hydel is on the cards isn't 
@moefcc
 please learn a lesson from #Joshimath disaster
2
137",,,,2,[],https://twitter.com/Lordv2491/status/1611774832039055360
323,Hidden Soldier (Hill),@kamubisht98,2023-01-07T17:18:54.000Z,"Hidden Soldier (Hill)
@kambuisht98
,
Jan 7","How can we start crowd funding for Joshimat people. #JoshimathIsSinking #Joshimath
1
110",,1,,,[],https://twitter.com/kamubisht98/status/1611774389816786944
324,Naveen Nautiyal,@nvnnautiyal,2023-01-07T17:18:22.000Z,"Naveen Nautiyal
@navannautiyal
,
7 Jan","people's safety most important
@ukcmo
 @BJP4UK
 @INCUttarakhand
 #Uttarakhand #Joshimath #ALERT
The following media contains potentially sensitive content. Change settings
view
6
124",,,,6,[],https://twitter.com/nvnnautiyal/status/1611774255460646917
325,truth.,@thetruthin,2023-01-07T17:17:37.000Z,"truth.
@thetruthin
·
7 Jan","EXPLAINED: Holy ‘Hindu City’ #Joshimath in Uttarakhand is SINKING:  READ THREAD

Joshimath is a small town in Uttarakhand, which is situated at 6,000 feet. It is considered to be the gateway to Badrinath, Hemkund Sahib and is considered the ‘Hindu Town’ of Uttarakhand.
1
3
19
1,042",⚡,1,3,19,"['https://pbs.twimg.com/media/Fl4r93baUAIuBfJ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl4r93UaAAc1uLs?format=jpg&name=360x360']",https://twitter.com/thetruthin/status/1611774068793147393
326,Saurabh Ahuja,@saurabhahujancp,2023-01-07T17:15:10.000Z,"Saurabh Ahuja
@saurbhajancup
,
7 Jan","Who is responsible for this condition of tourist place Joshimath in Chamoli district?

#savejoshimath #Uttarakhand #Chamoli #Joshimath
89",,,,,[],https://twitter.com/saurabhahujancp/status/1611773451743944705
327,"Shivam Sharma, Rishi",@shiva_m2912,2023-01-07T17:14:31.000Z,"Shivam Sharma, Sage
@shiva_m2
·
7 Jan","The faster the cycle of uncontrolled and horrific development is cutting rocks and uprooting gunpowder. India's top is in the can. Climate change will be the cause of the biggest tragic human migrations. An important reason for which is uncontrolled development. (IPCC, UNEP)

#joshimath
4
7
379",,,4,7,[],https://twitter.com/shiva_m2912/status/1611773286781943808
328,Mukul Goel,@theMukulGoel,2023-01-07T17:14:13.000Z,"Mukul Goel
@theMukulGoel
·
7 Jan","Not happy to learn about #Joshimath , but also can't blame government for developement projects in region. Intention was never to harm #Joshimath instead government wants some opportunities to be created in area for locals. Yes, investigation and remediation is necessary. #ASAP
95",,,,,[],https://twitter.com/theMukulGoel/status/1611773210315587586
329,ABHISHEK,@abhimatrics,2023-01-07T17:13:51.000Z,"ABISHEK
@abhimatrics
·
7 Jan","On the mountains of developing Uttarakhand, even before its full development, man has made his full development, so how can anything solid stand on the one which is not even properly formed, that is, it is considered raw in the mountains of Uttarakhand?
Think about it.
#JoshimathIsSinking #Joshimath
1
110",😊,,1,,[],https://twitter.com/abhimatrics/status/1611773120167424006
330,Dr Bhaun,@pluripotent0,2023-01-07T17:12:57.000Z,"Dr Bhaun
@pluripotent0
,
Jan 7","Why government didn’t listen to the people of #Joshimath on time? 
@pushkardhami
 @PMOIndia
 @PMO_NaMo
 . 
Who approved all those projects which resulted this disaster and when will the government take legal action against them ? #joshimathsinking 2/3
1
1
1
292",🩺 🩼,1,1,1,"['https://pbs.twimg.com/media/Fl4q5oTaMAIYOYU?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl4q5oaaMAUCVa1?format=jpg&name=small']",https://twitter.com/pluripotent0/status/1611772893532393473
331,Uttarakhand Ekta,@UttarakhandEkta,2023-01-07T17:07:36.000Z,"Uttarakhand Ekta
@UttarakhandEkta
·
7 Jan","A committee will be formed in connection with giving permanent recognition for life to the journalists of the state who were active during the Uttarakhand statehood movement. Work will also be done in the direction of making U health cards for journalists.
#Uttarakhand #Breaking_News #Joshimath
uttarakhandekta.com
Chief Minister Pushkar Singh Dhami on Saturday at Uttaranchal Press Club, Parade Ground, Dehradun...
On this occasion, he administered the oath to the Uttaranchal Press Club executive. The Chief Minister said that for the construction of the building, guest house and library of Uttaranchal Press Club, construction work can be started at a high level.
1
94",,,,1,['https://pbs.twimg.com/card_img/1614398379450327047/rJBwlSp7?format=jpg&name=small'],https://twitter.com/UttarakhandEkta/status/1611771544287727617
332,small people like high,@UnchiPasand,2023-01-07T17:06:41.000Z,"small people like high
@UnchiPasand
,
Jan 7","I Chief Minister Mr.
@pushkardhami
 Would like to express my gratitude and thanks to ji who visited #Joshimath without delay and is giving all possible help to the people. It is only a request to you that there should be no commercialization of mountains, blasting should not happen on mountains, houses should not be destroyed.
#JoshimathIsSinking
ANI UP/Uttarakhand
@ANINewsUP
,
Jan 7
Uttarakhand CM Pushkar Singh Dhami inspects Marwari area of ​​Joshimath and Narasingh temple. He conducted ground inspection of Joshimath today and met the land subsidence-affected families.
96",🕙,,,,"['https://pbs.twimg.com/profile_images/706717125369470976/C-CLFqhC_mini.jpg', 'https://pbs.twimg.com/media/Fl29u_jakAARyv8?format=png&name=360x360', 'https://pbs.twimg.com/media/Fl29wAbaYAAIYFf?format=png&name=360x360', 'https://pbs.twimg.com/media/Fl29xMkaMAActzu?format=png&name=360x360', 'https://pbs.twimg.com/media/Fl29yT2aEAUaLqU?format=png&name=360x360']",https://twitter.com/UnchiPasand/status/1611771314741858304
333,OFBJP Sweden,@OFBJPSweden,2023-01-07T17:06:35.000Z,"OFBJP Sweden
@OFBJPSweden
·
7 Jan","The latest issue of OFBJP SWEDEN NEWS NETWORK is out! http://news.ofbjp.se Thanks to: Team, OFBJP Sweden 
@eOrganiser
 @FrustIndian
 #economy #joshimath
66",,,,,[],https://twitter.com/OFBJPSweden/status/1611771290347606017
334,Ankit Sharma,@tiknatidnap,2023-01-07T17:06:24.000Z,"Ankit Sharma
@tiknatidnap
·
7 Jan","Signs of being ominous
।। Om Namah Shivaya.
#Joshimath
2
3
179",,,2,3,"['https://pbs.twimg.com/media/Fl4pY4SaEAI7Fz-?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl4pZ5JacAItF0B?format=jpg&name=small']",https://twitter.com/tiknatidnap/status/1611771245456142337
335,WION,@WIONews,2023-01-07T17:04:52.000Z,"WION
@WIONews
·
7 Jan","India: In recent weeks, cracks have been reported in more than 600 houses in #Joshimath.

State authorities have evacuated nearly 200 people to safe places.
@alysonle
 gets you the details

For more videos, visit: http://wionews.com/videos

#joshimathsinking
2
11
4,662",,,2,11,['https://pbs.twimg.com/media/Fl4oePHaAAA08RL.jpg'],https://twitter.com/WIONews/status/1611770859584393216
336,Amitisha Kaur,@amit00000000121,2023-01-07T17:03:41.000Z,"Amitisha Kaur
@amit00000000121
·
7 Jan","This girl turned out to be a Khiladiyon Ka Khiladi. This girl is an old rice, she was making different types of stories from the beginning. In 2020, she has gone to jail for smuggling ganja. #Nidhi #khanjawala #निधी #दिल्ली #DelhiHorror #kanjhawalaaccident #Joshimath #Haldwani
2
2
1,434",,2,2,,['https://pbs.twimg.com/ext_tw_video_thumb/1611770522030964738/pu/img/9fz-6F6NgWd6MBJ_.jpg'],https://twitter.com/amit00000000121/status/1611770561717497858
337,Sandesh Samant | Sandesh Samant,@sandesh_samant,2023-01-07T17:03:01.000Z,"Sandesh Samant | Sandesh Samant
@sandesh_samant
,
Jan 7","I'm no expert; but, whenever I travel to the Himalayan towns, I feel extremely bad to see the way towns look there. Right from Shimla to Gangtok to Manali to Darjeeling to Kohima.. All towns look the same. Totally unplanned, crowded and disastrous. #Joshimath is just one of them.
1
9
36
1,691",,1,9,36,[],https://twitter.com/sandesh_samant/status/1611770393303580673
338,Sachhinn Chauuhan,@sachin_1879,2023-01-07T17:02:47.000Z,"Sachin Rat
@sachin_1879
,
7 Jan","Joshimath standing on the verge of difficulties and forced to relocate, the people here are saying that the coming times are full of difficulties. Amidst the dilapidated houses and the streets of the city, people are now trying to save their homes with the help of poles and bamboos. Everyone is trying to save the city,
#joshimathsinking #joshimath
1
88",,,,1,[],https://twitter.com/sachin_1879/status/1611770332624617473
339,Noor Abraham,@NoorA786313,2023-01-07T17:02:28.000Z,"Noor Abraham
@nourahadtaa13
·
h jan","Those who laugh at Haldwani, save only Joshimath

#Joshimath #Haldwani
2
108",☪,,,2,['https://pbs.twimg.com/media/Fl4oYZDaAAIbdim?format=jpg&name=small'],https://twitter.com/NoorA786313/status/1611770254312767490
340,DNA Hindi,@DnaHindi,2023-01-07T16:45:30.000Z,"DNA is Hindi
@dhanahindi
·
7 John","Devbhoomi is moaning with pain, in Joshimath both the land and the hope of the people are collapsing

#Joshimath #uttarakhand

Watch more videos-… https://twitter.com/i/web/status/1611590954825252864…
1
124",,,,1,['https://pbs.twimg.com/media/Fl4PzqQakAA0Kn0.jpg'],https://twitter.com/DnaHindi/status/1611765983747661827
341,Amit godiyal,@amitonlyandonly,2023-01-07T16:43:20.000Z,"Amit Gharial
@amitonlandonley
·
Go to 7","It is true, but after all, why the scientific way of construction in the mountains and not by whose saying, there should be an investigation, why the mountains were used only to earn money, where are these governments behind the British #Joshimath #JoshimathIsSinking #nainital
@DeopaNayal
 @pushkardhami
 @harishrawatcmuk
1
16
25
1,177",,1,16,25,['https://pbs.twimg.com/media/Fl4kHdXaAAIr2jL?format=jpg&name=900x900'],https://twitter.com/amitonlyandonly/status/1611765438593269762
342,Aashu,@highratedghabru,2023-01-07T16:41:56.000Z,"Ashu
@hairatedghabru
·
7 John","@narendramodi
 ji are you even aware with #Joshimath situation? 

What are we waiting for ? 

#SaveJoshimath
1
107",,,,1,[],https://twitter.com/highratedghabru/status/1611765087408377857
343,Ritu #truthseeker,@RituRathaur,2023-01-07T16:39:23.000Z,"Ritu #truthseeker
@RituRathaur
,
Jan 7","Devas are leaving the very sacred Himalayan town of #Joshimath, the land of hamsas..
As we sit and watch this dance of devastation of our teerath sthals by modern day jalne is
#joshimathsinking
24
179
351
23.6K",,24,179,351,"['https://pbs.twimg.com/media/Fl4jNfVaYAA2CH1?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl4jN_pagAMYVIg?format=jpg&name=360x360']",https://twitter.com/RituRathaur/status/1611764444237004801
344,Himanshi Bisht,@himanshi__bisht,2023-01-07T16:38:16.000Z,"Himanshi Bisht
@himanshi__bisht
,
7 Jan","Disturbing videos of #Joshimath are coming out every day. It really hurts when you see your city and your people in hard times!
 #savejoshimath #joshimathsinking #Uttrakhand
1
5
22
707",,1,5,22,['https://pbs.twimg.com/media/Fl4i9pracAA_Uuo?format=jpg&name=small'],https://twitter.com/himanshi__bisht/status/1611764162757267456
345,Tarun Shukla,@shukla_tarun,2023-01-07T16:36:45.000Z,"Young Shukla
@shukla_tarun
·
Go to 7","Scary. A Himalayan town sinking should be the big story.

#Joshimath is the main stop typically for Badrinath, Valley of Flowers, Hemkund Sahib etc.
Uttarakhand Thank you
@UttarakhandThank you
·
6 Jan
Joshimath- The temple of Goddess Devi in ​​Joshimath also collapsed

#Joshimath #joshimathsinking
3
5
24
5,219",,3,5,24,"['https://pbs.twimg.com/profile_images/1478693820388630528/0v_D8x8h_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611385495900286976/pu/img/46faqJQiSNJdKMO_.jpg']",https://twitter.com/shukla_tarun/status/1611763781788663808
346,AIMIM Uttarakhand,@AimimUkofficial,2023-01-07T16:34:52.000Z,"Aimim Uttarakhand
@amimcoffeeshop
,
7 Jan","on the instructions of
@nayerkazmi_
  Sir #Uttarakhand Team Protest for #Joshimath.
@Advice
17
114
1,825",,,17,114,"['https://pbs.twimg.com/media/Fl4iKsIagAUUtbZ?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl4iLtOaEAEvukn?format=jpg&name=small']",https://twitter.com/AimimUkofficial/status/1611763307194765316
347,ashish tiwari,@ashishtiwari08,2023-01-07T16:22:21.000Z,"Ashish Tiwari
@ashishtiwari08
·
7 Jan","Is this 'development' of all-weather road and Rishikesh-Karnprayag railway line proving troublesome for both the mountains and the hills, isn't it? Power generation, tourist crowd, everything doesn't seem right. At the moment there is helplessness in front of you. Badrivishal keep everyone safe. #Joshimath #JoshimathIsSinking
Pankaj Chettri
@pankajchhetri_
,
Jan 7
#save joshimath
1
134",,,,1,"['https://pbs.twimg.com/profile_images/1594144442264395776/58DO0-pP_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1611668657016565760/pu/img/n-g0JzvAFBvxWTtz.jpg']",https://twitter.com/ashishtiwari08/status/1611760160393027591
348,Nishant Goswami,@Nishantgoswami5,2023-01-07T16:21:41.000Z,"Nishant Goswami
@NishantGoswami5
·
Go to 7","In the name fucking development joshimath is standing at end.
Digging under mountains and making tunnels a big reason disaster in joshimath #Joshimath #JoshimathIsSinking #Uttrakhand #killingnature
1
1
119",,,1,1,[],https://twitter.com/Nishantgoswami5/status/1611759992377573376
349,A!,@AnBha14,2023-01-07T16:20:56.000Z,"This!
@Anbha14
·
7 information","Replying to 
@narendramodi
This is what you did in #Joshimath may Mahadev ill punish you
1
1
183",,1,,1,['https://pbs.twimg.com/media/Fl4e8oHaAAESi8m?format=jpg&name=small'],https://twitter.com/AnBha14/status/1611759802132332544
350,India.com,@indiacom,2023-01-07T16:20:50.000Z,"India.com
@indiacom
·
7 Jan","#JoshimathLandslide 

Only some parts of #Joshimath have experienced #landsubsidence claims #Uttarakhand authorities, government in talks with #ISRO 

#JoshimathIsSinking
india.com
Joshimath Land Subsidence Top Developments: Not Entire City But Some Parts Affected; Talks In With...
Institutional experts and scientists from across the country are working to get more information about the phenomena and suggest some measures to ensure the safety of the local residents.
183",,,,,['https://pbs.twimg.com/card_img/1614319794492444673/5hAA3CT-?format=jpg&name=small'],https://twitter.com/indiacom/status/1611759775649333249
351,Times Now Navbharat,@TNNavbharat,2023-01-07T16:19:46.000Z,"Times Now Navbharat
@TNNavbharat
·
7 Jan","#EXCLUSIVE: Mountains collapsing in Joshimath .. cracks in houses, is thousands of years old prophecy going to come true?

Joshimath will be finished... will going to Badrinath stop? Investigation of the truth of 'destruction' speech on 'Navbharat'
@himanshdxt
 @gauravnewsman
 #Joshimath #Uttarakhand #JoshimathSinking
4
8
32
1,900",,4,8,32,['https://pbs.twimg.com/media/Fl4dpwSaYAAS1IJ.jpg'],https://twitter.com/TNNavbharat/status/1611759508577218560
352,Dr. Sonali Vaid,@SonaliVaid,2023-01-07T16:05:20.000Z,"Dr. Sonali Vaid
@SonaliVaid
·
7 Jan","Most news on #Joshimath are calling it “land sinking”
Land does not sink on its own  
There are no “natural” disasters.
This is yet another manmade #disaster
Similar large projects in Sikkim - railway track with blasting & tunnelling through mountains.
downtoearth.org.in
Joshimath won’t be saved unless NTPC’s project is shelved: Expert’s dire warning
Big projects should never have been sanctioned in and around Joshimath without conducting proper studies first, say experts
10
42
92
7,803",,10,42,92,['https://pbs.twimg.com/card_img/1613949348341231616/_m3FVv-S?format=jpg&name=small'],https://twitter.com/SonaliVaid/status/1611755875114553351
353,Shadow Warrior,@shadowranger05,2023-01-07T16:03:08.000Z,"Shadow Warrior
@shadowranger05
·
7 Jan","Disgusting. Ab Delete mat kriyo yeh

#Joshimath #JoshimathIsSinking
B L Santhosh
@blsanthosh
·
25 Nov 2021
For every step forward in this country a #ToolKit gets activated . This time for Chardham Project .
Show this thread
2
3
741",,,2,3,"['https://pbs.twimg.com/profile_images/1604436784267816960/AP27CObS_mini.jpg', 'https://pbs.twimg.com/media/FFBOq66VcAE60-Q?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFBOq64UYAE5UJF?format=jpg&name=small', 'https://pbs.twimg.com/media/FFBOq65UUAU07Yi?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFBOq67UcAEAHZQ?format=jpg&name=small']",https://twitter.com/shadowranger05/status/1611755323093831680
354,Satyendra Tripathi,@isatyendra,2023-01-07T16:02:41.000Z,"Satyendra Tripathi
@isatyendra
·
7 Jan","Where is the Mishra Committee report, what happened? Why was he not accepted? There is still time to do whatever we can with nature as it is, otherwise it will become history. #joshimath
5
226",,,,5,[],https://twitter.com/isatyendra/status/1611755208396374016
355,ABP News,@ABPNews,2023-01-07T16:02:34.000Z,"abp news
@abpnews
,
7 Jan","Watch | A sign of doomsday.. Stir has increased in the Himalayas!
@RubikaLiyaquat
 with | http://abplive.com/live-tv

#Joshimath #Uttarakhand
2:18
1,776 views
3
4
46
4,621",,3,4,46,[],https://twitter.com/ABPNews/status/1611755178147057664
356,Times Now Navbharat,@TNNavbharat,2023-01-07T16:02:22.000Z,"Times Now Navbharat
@TNNavbharat
·
7 Jan","#LIVE: Thousands of years old prophecy coming true?

Joshimath will be finished... will going to Badrinath stop?

Joshimath has to be saved not by science but by 'penance'?
@himanshdxt
 Watch with Joshimath to investigate the truth of Vanish Vani

#Joshimath #Uttarakhand #joshimathsinking
Times Now Navbharat
@TNNavbharat
LIVE: Investigation of the truth of Vanish Vani from Joshimath
2
10
461",,,2,10,"['https://pbs.twimg.com/card_img/1615668059179749385/EYqN4jwy?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1584864119647531008/F4ID0nhQ_mini.jpg']",https://twitter.com/TNNavbharat/status/1611755131099557893
357,Hum Dekhenge News,@humdekhengenews,2023-01-07T16:00:31.000Z,"we will see the news
@hundekhengenus
,
7 Jan","What is the prophecy that the people of Joshimath are afraid of?

https://humdekhenge.in/what-is-the-prophecy-that-the-people-of-joshimath-are-afraid-of/…

#Joshimath #Badrinath #Bhagwan #Narasimha #news #Newsnight #Newsfile #Gujarat #GujaratiNews #humdehengenews
humdekhenge.in
What is the prophecy that the people of Joshimath are afraid of?
Joshimath is also a sacred religious place of Uttarakhand, situated at an altitude of 2500 to 3050 meters above sea level. There are news coming that Joshimath is continuously storming.
65",,,,,['https://pbs.twimg.com/card_img/1614391042744229888/znbsBp1t?format=jpg&name=small'],https://twitter.com/humdekhengenews/status/1611754662520037377
