,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
98,anuragsharma,@anuragvenkat1,2023-01-08T08:31:30.000Z,"anuragsharma
@anuragvenkat1
·
8 Jan","#joshimathsinking a BIG CHALLENGE for 
@narendramodi_in
 @narendramodi
 ji . Time to reverse imbalance between development nd devastation  to save nature , environment,human lives, nd find new paths to thwart china near border. More population ,more development, more destruction.
21",,,,,[],https://twitter.com/anuragvenkat1/status/1612004052518457344
99,ketan nimje,@ketan_nimje07,2023-01-08T19:26:20.000Z,"ketan nimje
@ketan_nimje07
·
9 Jan","Joshimath Sinking Incident
In joshimath, Uttarakhand houses of people are cracking up because of the land beneath slipping. Such devastating situation for the people living there. They may be displaced from their homes, livelihood, their way of living. 
#joshimathsinking
Reason:
1
1
29",,1,,1,[],https://twitter.com/ketan_nimje07/status/1612168847460540422
100,Akhand Bharat Tv,@abt_live,2023-01-08T10:24:12.000Z,"Akhand Bharat Tv
@abt_live
·
8 Jan","#Joshimath sinking | People panic, projects stopped https://abtlive.com/2023/01/05/joshimath-sinking-people-panic-projects-stopped/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost… #joshimathsinking #joshimathnews #aulinews #uttarakhandnews #auliropeway #uttarakhand #joshimathtown #auli
abtlive.com
Joshimath sinking | People panic, projects stopped - abtlive
Source Link A torchlight demonstration by residents of Joshimath on January 5, 2023 demanding action by the government after several houses developed deep cracks leaving them in a panicked state. |...
102",,,,,['https://pbs.twimg.com/card_img/1614591757597175809/RRWBg75I?format=jpg&name=small'],https://twitter.com/abt_live/status/1612032414720864256
101,Curly Tales,@CurlyTalesIndia,2023-01-08T09:05:41.000Z,"Curly Tales
@CurlyTalesIndia
·
8 Jan","Uttarakhand’s Joshimath Is Sinking, PM  
https://curlytales.com/uttarakhands-joshimath-is-sinking-pm-modi-calls-for-a-high-level-meeting/…

#joshimath #JoshimathDisaster #JoshimathSinking #JoshimathSinkingCity
curlytales.com
Uttarakhand's Joshimath Is Sinking, PM Modi Calls For A High-Level Meeting
Char Dham yatra is incomplete without visiting Joshimath, a prominent city. However, this divine site is on the verge of destruction.
1
2
142",,,1,2,['https://pbs.twimg.com/card_img/1614638807965368321/wU5cRJic?format=jpg&name=small'],https://twitter.com/CurlyTalesIndia/status/1612012655107272706
102,DellyRanks,@dellyranksindia,2023-01-08T05:04:52.000Z,"DellyRanks
@dellyranksindia
·
8 Jan","Joshimath sinking: Cracks in 603 buildings of 9 wards; Chamoli DM takes stock; 55 families rescued so far #ChamoliDistrictMagistrate #ChamoliDM #HimanshuKhurana #Joshimath #joshimathsinking #Uttarakhand https://dellyranks.com/joshimath-sinking-cracks-in-603-buildings-of-9-wards-chamoli-dm-takes-stock-55-families-rescued-so-far/?feed_id=299430&_unique_id=63ba4ef4041bb…
dellyranks.com
Joshimath sinking: Cracks in 603 buildings of 9 wards; Chamoli DM takes stock; 55 families rescued...
63",,,,,['https://pbs.twimg.com/card_img/1614719651384266754/77WaXUov?format=jpg&name=small'],https://twitter.com/dellyranksindia/status/1611952052833329156
103,Sambad English,@Sambad_English,2023-01-08T08:04:09.000Z,"Sambad English
@Sambad_English
·
8 Jan","#PMO to hold review meeting over #Joshimath today

#joshimathsinking
sambadenglish.com
PMO to hold review meeting over Joshimath today
Amid rising concerns over land subsidence phenomenon taking place in Uttarakhand's Joshimath town, the PMO will hold a high-level meeting on Sunday.
6
266",,,,6,['https://pbs.twimg.com/card_img/1614573021158690816/Gdb9Q_i_?format=jpg&name=small'],https://twitter.com/Sambad_English/status/1611997169380114432
104,Outlook India,@Outlookindia,2023-01-08T10:00:01.000Z,"Outlook India
@Outlookindia
·
8 Jan","The latest round of evacuation took the number of families moved to safety to 603. #Joshimath has been labelled as the 'sinking town' as cracks develop.

#Uttarakhand #JoshimathLandslide 
#joshimathsinking 

Read more at:
outlookindia.com
Uttarakhand: 11 More Families Evacuated As Cracks Develop In Joshimath, People Blame Govt Constru...
The latest round of evacuation took the number of families moved to safety to 603. Joshimath has been labelled as the 'sinking town' as cracks develop.
1
2
446",,,1,2,['https://pbs.twimg.com/card_img/1614611623058235395/aX6h5SeM?format=jpg&name=small'],https://twitter.com/Outlookindia/status/1612026330362552321
105,Jumla Buster,@FekuBuster,2023-01-08T06:41:42.000Z,"Jumla Buster
@FekuBuster
·
8 Jan","When Crack pots vote for Crack pots out of hatred for India and its natural beauty, this is what you get......

#JoshimathSinking
#CracksOnKeyDefenceRoad
ndtv.com
In ""Sinking"" Joshimath, Cracks On Key Defence Road Leading To China Border
Strategically important Joshimath-Malari border road is subsiding near the Malari taxi stand
98",☹ ☹ ☹,,,,['https://pbs.twimg.com/card_img/1614322079083663361/AItuueBc?format=jpg&name=small'],https://twitter.com/FekuBuster/status/1611976419369947136
106,Manish Bhatt,@manishbhattuk,2023-01-08T08:46:15.000Z,"Manish Bhatt
@manishbhattuk
·
8 Jan","#Uttarakhand: Who tunnels through a sinking town? Despite decades of studies warning of Joshimath’s geological stress, authorities went ahead with power and road projects
https://timesofindia.indiatimes.com/blogs/toi-edit-page/who-tunnels-through-a-sinking-town-despite-decades-of-studies-warning-of-joshimaths-geological-stress-authorities-went-ahead-with-power-and-road-projects/… #JoshimathIsSinking #joshimathsinking #uttarakhandnews
timesofindia.indiatimes.com
Who tunnels through a sinking town? Despite decades of studies warning of Joshimath’s geological...
Residents of Joshimath are protesting because their homes, roads and agricultural fields developed enormous and sudden fractures over the past few days. Water is gushing out of fields while houses...
1
76",,,1,,['https://pbs.twimg.com/card_img/1614007395625373697/OFADsKts?format=jpg&name=240x240'],https://twitter.com/manishbhattuk/status/1612007763730911232
107,Dr.G.R.Raghavender,@GR_Raghavender,2023-01-08T07:18:22.000Z,"Dr.G.R.Raghavender
@GR_Raghavender
·
8 Jan","#JoshimathSinking: Big cracks have appeared in the buildings of the complex, around the Lakshmi Narayan temple.
zeenews.india.com
Joshimath Is Sinking: Cracks in Shivling of Shankaracharya Madhav Ashram Temple, landslide taking a...
Joshimath Sinking: Big cracks have appeared in the buildings of the complex, around the Lakshmi Narayan temple. Brahmachari Mukundanand, in-charge of Jyotir Math, said that cracks had appeared in the...
74",🕉,,,,['https://pbs.twimg.com/card_img/1614173124655996928/t1iEDePQ?format=jpg&name=small'],https://twitter.com/GR_Raghavender/status/1611985647899934722
108,digvijaya singh,@digvijaya_28,2023-01-08T22:41:33.000Z,"digvijaya singh
@digvijaya_28
·
9 Jan","मोहित उनियाल जी मैं सहमत हूँ। विकास के नाम पर देश की प्रकृति व पर्यावरण को बर्बाद नहीं होने देंगे।
#JoshimathSinking
⁦
@bharatjodo
⁩
13
81
312
9,052",,13,81,312,"['https://pbs.twimg.com/media/Fl-_rupaUAAAi6b?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl-_sZdakAAlXNx?format=jpg&name=small']",https://twitter.com/digvijaya_28/status/1612217974550827008
109,Anugrah Mishra (उत्तराखंड से),@anugrahmishra9,2023-01-08T15:38:54.000Z,"Anugrah Mishra (उत्तराखंड से)
@anugrahmishra9
·
8 Jan","'विकास' की कीमत झेल रहा हूं,
मैं जोशीमठ बोल रहा हूँ !
आज हूँ, दरक रहा हूँ,'कल' के लिए डोल रहा हूँ
मैं जोशीमठ बोल रहा हूँ !! 
@ukcmo
 @PMOIndia
 @MinakshiKandwal
 

 #Joshimath #SaveJoshimath #जोशीमठ_बचाओ #JoshimathSinking #LandSinking #CracksInHouses #Rehabilitation #Uttarakhand
14
39
59
1,508",,14,39,59,"['https://pbs.twimg.com/media/Fl9e7kyaUAA09rb?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl9e7k0aUAAoKP2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl9e7kzakAAgWTd?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl9e7kyaMAQMnMv?format=jpg&name=360x360']",https://twitter.com/anugrahmishra9/status/1612111612059725825
110,Vivek Tankha,@VTankha,2023-01-08T05:25:24.000Z,"Vivek Tankha
@VTankha
·
8 Jan","जोशीमठ पीठ (मंदिर ) और लोगो को इस वक्त देश और प्रदेश सरकार की मद्दत की अत्यंत ज़रूरत है। धामी जी कल जोशीमठ में थे। हमारे गुरु जी ब्रह्मलीन स्वामी स्वरूपानंद शंकराचार्य जी महाराज से प्राथना है की हमारी आस्था के प्रतीक पीठ को सुरक्षित रखे। #Joshimath #joshimathsinking
1
19
117
3,928",,1,19,117,[],https://twitter.com/VTankha/status/1611957220165685248
111,Awdhesh Kumar Mishra,@awdheshkmishra,2023-01-08T05:22:55.000Z,"Awdhesh Kumar Mishra
@awdheshkmishra
·
8 Jan","शंकराचार्य स्वामी निश्चलानंद जी महाराज ने पहले ही चेताया था। पर आजकल तो राजनेता खुद को भगवान से बड़ा मान चुके हैं, वो संतों को की कहा सुनेंगे।

जोशीमठ में जो हो रहा है वो प्राकृतिक नहीं बल्कि सत्ता निर्मित संकट है।
#joshimathsinking 
@govardhanmath
 @HrishikeshBrah6
Hrishikesh Brahmachari
@HrishikeshBrah6
·
8 Jan
पहले से ही जगद्गुरु ने संकेत किया था।
#Joshimath 
@govardhanmath
0:42
19.5K views
1
41
113
2,358",,1,41,113,['https://pbs.twimg.com/profile_images/1497659010052653057/pYmf5q7H_mini.jpg'],https://twitter.com/awdheshkmishra/status/1611956594610425856
112,NDTV India,@ndtvindia,2023-01-08T05:31:50.000Z,"NDTV India
@ndtvindia
·
8 Jan","""सभी को सुरक्षित निकालने की चल रही है तैयारी.."": जोशीमठ का दौरा कर CM धामी ने कहा
#joshimathsinking
ndtv.in
""सभी को सुरक्षित निकालने की चल रही है तैयारी.."": जोशीमठ का दौरा कर CM धामी ने कहा
सीएम धामी ने यह भी कहा, हम इस बात पर भी विचार कर रहे हैं कि क्या लोगों को यहां से पलायन करने और पुनर्वास करने की जरूरत है. हम इसके लिए एक स्थान भी ढूंढ रहे हैं. अभी सर्दियों का मौसम है. फिलहाल उन...
3
13
90
8,272",,3,13,90,['https://pbs.twimg.com/card_img/1614470572578054145/Wz96bP-i?format=jpg&name=small'],https://twitter.com/ndtvindia/status/1611958840043491328
113,Awdhesh Kumar Mishra,@awdheshkmishra,2023-01-08T05:22:55.000Z,"Awdhesh Kumar Mishra
@awdheshkmishra
·
8 Jan","शंकराचार्य स्वामी निश्चलानंद जी महाराज ने पहले ही चेताया था। पर आजकल तो राजनेता खुद को भगवान से बड़ा मान चुके हैं, वो संतों को की कहा सुनेंगे।

जोशीमठ में जो हो रहा है वो प्राकृतिक नहीं बल्कि सत्ता निर्मित संकट है।
#joshimathsinking 
@govardhanmath
 @HrishikeshBrah6
Hrishikesh Brahmachari
@HrishikeshBrah6
·
8 Jan
पहले से ही जगद्गुरु ने संकेत किया था।
#Joshimath 
@govardhanmath
19.5K views
0:06 / 0:45
1
41
113
2,358",,1,41,113,['https://pbs.twimg.com/profile_images/1497659010052653057/pYmf5q7H_mini.jpg'],https://twitter.com/awdheshkmishra/status/1611956594610425856
114,ANI Digital,@ani_digital,2023-01-09T11:21:18.000Z,"ANI Digital
@ani_digital
·
9 Jan","Joshimath 'sinking': 'Unfit for living' buildings painted with Red X symbol

Read 
@ANI
 Story | https://aninews.in/news/national/general-news/joshimath-sinking-unfit-for-living-buildings-painted-with-red-x-symbol20230109163633/…
#Joshimath #Uttarakhand #joshimathsinking
1
8
137
22.5K",,1,8,137,['https://pbs.twimg.com/media/FmBtGmxaAAAXbvr?format=jpg&name=small'],https://twitter.com/ani_digital/status/1612409172116791300
115,Tv9 Gujarati,@tv9gujarati,2023-01-09T06:19:11.000Z,"Tv9 Gujarati
@tv9gujarati
·
9 Jan","#Joshimath declared disaster-prone area

#Uttrakhand #JoshimathSinking #TV9News
1
1
378",,,1,1,['https://pbs.twimg.com/amplify_video_thumb/1612332387530338310/img/Kzpb0aMYp57CADUA.jpg'],https://twitter.com/tv9gujarati/status/1612333144447021059
116,News18,@CNNnews18,2023-01-09T09:50:42.000Z,"News18
@CNNnews18
·
9 Jan","Poor drainage system, reckless construction or NTPC tunnel - What brought #Joshimath to brink of collapse? News18's 
@AmanKayamHai_
 and 
@Srish__T
 discuss

#Explainer #JoshimathCrisis #JoshimathSinking #Uttarakhand
1
7
5
2,568",,1,7,5,['https://pbs.twimg.com/media/FmBYbDlaEAEXC_-.jpg'],https://twitter.com/CNNnews18/status/1612386374350700544
117,Stella Paul,@stellasglobe,2023-01-09T06:20:40.000Z,"Stella Paul
@stellasglobe
·
9 Jan","This is me, having a moment at Alaknanda river, flowing by  #Joshimath town which is now sinking. This used to be my fav annual escape! Breaks my heart to think how the residents are feeling. #thoughtsandprayers #joshimathsinking #Uttarakhand #Himalayas
7
583",,,,7,['https://pbs.twimg.com/media/FmAoNLVaUAIV2g2?format=jpg&name=small'],https://twitter.com/stellasglobe/status/1612333517417123850
118,Anurag Anil,@raagwasgood,2023-01-09T06:47:22.000Z,"Anurag Anil
@raagwasgood
·
9 Jan","Did anyone in that ""high-level"" meeting have the courage to tell #Modi that
his ambitious #CharDham-project is one of the reasons behind #JoshimathSinking;
that he should conduct some LOW-LEVEL meetings with the people living on the ground before giving diktats.
Dr. Sonali Vaid
@SonaliVaid
·
7 Jan
Most news on #Joshimath are calling it “land sinking”
Land does not sink on its own  
There are no “natural” disasters.
This is yet another manmade #disaster
Similar large projects in Sikkim - railway track with blasting & tunnelling through mountains. 
Show this thread
1
1
234",,1,,1,"['https://pbs.twimg.com/media/FmAu33bakAIO1R6?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmAu5RWaUAA2nCH?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1469690431000567817/RLOSFaQy_mini.jpg']",https://twitter.com/raagwasgood/status/1612340233747705859
119,IIT Ropar,@iitrpr,2023-01-09T13:43:49.000Z,"IIT Ropar
@iitrpr
·
9 Jan","#joshimathsinking : 
@iitrpr
 researchers predicted surface displacement at Joshimath in 2021 using Persistent Scatterer SAR Interferometry (PSInSAR) technique using Sentinel-1 satellite data for the study. https://theweek.in/wire-updates/national/2023/01/09/des50-pb-joshimath-iit-ropar.amp.html… 
@TheWeek
 @PMOIndia
 @EduMinOfIndia
 @narendramodi
1
13
36
6,295",,1,13,36,['https://pbs.twimg.com/media/FmCONYKagAE8aoJ?format=jpg&name=small'],https://twitter.com/iitrpr/status/1612445036628832257
120,IndiaToday,@IndiaToday,2023-01-09T13:45:49.000Z,"IndiaToday
@IndiaToday
·
9 Jan","Can Joshimath be saved?
#7At7 #joshimathsinking| 
@PreetiChoudhry
2
2
1
2,551",,2,2,1,['https://pbs.twimg.com/amplify_video_thumb/1612442871025782790/img/6SJDQ3ZijWRU47mw.jpg'],https://twitter.com/IndiaToday/status/1612445542071820290
121,ABP LIVE,@abplive,2023-01-09T13:33:46.000Z,"ABP LIVE
@abplive
·
9 Jan","#JoshimathSinking Live: Declare This Situation A National Calamity, Says #Congress

Updates: https://bit.ly/3Qot7fc
1
1
3
990",,1,1,3,['https://pbs.twimg.com/media/FmCL6FiaEAkudob?format=jpg&name=small'],https://twitter.com/abplive/status/1612442509837467655
122,Santia Gora,@Santia_Gora,2023-01-09T07:43:18.000Z,"Santia Gora
@Santia_Gora
·
9 Jan","#joshimathsinking 
People of Joshimath claim that they witnessed cracks in their houses in Nov 2021 for the first time and tried to alert the state govt. These people claim that no one in the govt listened to them. 
@pushkardhami
 CM's response to the claims.
CNBC-TV18
@CNBCTV18News
·
9 Jan
#Uttarakhand govt's priority is to evacuate people affected in the #Joshimath tragedy safely, CM @pushkardhami said 80 affected families have been shifted to safety until now

@Santia_Gora
 https://twitter.com/i/broadcasts/1MnGnpyabQOxO…
1
3
9
2,914",,1,3,9,['https://pbs.twimg.com/profile_images/1600006833086685184/WC4keECQ_mini.jpg'],https://twitter.com/Santia_Gora/status/1612354312029753344
123,बिहारी बाबू,@biharkaaladka,2023-01-09T18:52:29.000Z,"बिहारी बाबू
@biharkaaladka
·
10 Jan","Joshimath is a town located in the Chamoli district of the Indian state of Uttarakhand. It is situated at an altitude of 6150 feet above sea level and is known for its ancient temples and natural beauty. 
#joshimathsinking
1
1
202",,1,,1,['https://pbs.twimg.com/media/FmDU3NQaEAEus2j?format=jpg&name=small'],https://twitter.com/biharkaaladka/status/1612522715013054464
124,suryansh sunitaraj sharma,@sunitaraj_,2023-01-09T02:57:12.000Z,"suryansh sunitaraj sharma
@sunitaraj_
·
9 Jan","What’s happening in Joshimath is absolutely devastating. #bjp should at least address the problem. 
#joshimathsinking #JoshimathSubsidence #joshimath
Sakshi Joshi
@sakshijoshii
·
5 Jan
हिंदुओं का इतना बड़ा तीर्थ #Joshimath ख़त्म होने वाला है… कहाँ है डबल इंजन सरकार? 
क्यों निकल रहा है वहाँ मशाल जुलूस? क्यों हैं लोग कड़ाके की ठंड में घर के अंदर न जाने को मजबूर? क्यों हो रहे हैं प्रदर्शन,क्यों रो रही हैं माँ? क्यों हैं लोग आक्रोशित? 
https://youtu.be/hwvWxCzrqug
1
162",,,,1,"['https://pbs.twimg.com/profile_images/1601454858967855104/G0N9aupQ_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1610941619855044608/pu/img/Z7euMY_Asp4jP8lY.jpg']",https://twitter.com/sunitaraj_/status/1612282311600660484
125,IndiaToday,@IndiaToday,2023-01-09T13:47:33.000Z,"IndiaToday
@IndiaToday
·
9 Jan","No end to MCD Mayor showdown.
Protest Vs protest on Delhi streets
#7At7 #joshimathsinking| 
@PreetiChoudhry
1
1
2
2,342",,1,1,2,['https://pbs.twimg.com/amplify_video_thumb/1612445837338251265/img/WeYb4hRkLbXGXWwm.jpg'],https://twitter.com/IndiaToday/status/1612445976131940352
126,News18,@CNNnews18,2023-01-09T13:04:02.000Z,"News18
@CNNnews18
·
9 Jan","#JoshimathIsSinking: Can We Save Our Mountains?

Watch #PlainSpeak with 
@ShivaniGupta_5
 at 6:57 PM only on CNN-News18 | #JoshimathSinking #Joshimath
2
2
6
2,281",,2,2,6,['https://pbs.twimg.com/media/FmCExgEagAULe__?format=jpg&name=small'],https://twitter.com/CNNnews18/status/1612435027769593856
127,Mihir Ujjainwal,@MihirUj,2023-01-09T13:54:31.000Z,"Mihir Ujjainwal
@MihirUj
·
9 Jan","We, as a society are ignoring #Joshimath and it is bone-chilling. We have to save those people, maybe save blame game for another day. 

#joshimathsinking
1
53",,,,1,[],https://twitter.com/MihirUj/status/1612447730902913027
128,CNBC-TV18,@CNBCTV18News,2023-01-09T16:18:35.000Z,"CNBC-TV18
@CNBCTV18News
·
9 Jan","As the state government holds meetings on the Joshimath land subsidence, and the district administration evacuates residents, here is what experts have to say about the crisis and the way forward: 

#Joshimath #JoshimathSinking #Uttarakhand
cnbctv18.com
Joshimath land subsidence: Science is not informing the politics and policies of the day, says...
The situation in Joshimath is getting worse by the day. As the state government holds meetings on the land subsidence crisis, and the district administration evacuates residents, here is what experts...
2
5
3,093",,,2,5,['https://pbs.twimg.com/card_img/1615050550915260416/uEL8momT?format=jpg&name=small'],https://twitter.com/CNBCTV18News/status/1612483986218967041
129,Odisha Bhaskar,@odishabhaskar,2023-01-09T08:19:06.000Z,"Odisha Bhaskar
@odishabhaskar
·
9 Jan","seismic activity-prone Nainital, Uttarkashi, and Champawat in danger.
 #JoshimathIsSinking  #joshimathsinking #JoshimathSubsidence #Joshimathcrisis #JoshimathLandslide
Nainital, Uttarkashi May also Face Joshimath like Situation 
@odishabhaskar
odishabhaskar.in
Nainital, Uttarkashi May also Face Joshimath like Situation
The land is cracking up in a dangerous manner in Uttrakhand’s Joshimath. People are being evacuated from this holy hill town in the Himalayas. According to geological experts, several urban centers...
57",,,,,['https://pbs.twimg.com/card_img/1615638159198486528/I0qHDfGE?format=jpg&name=240x240'],https://twitter.com/odishabhaskar/status/1612363319842844672
130,Shivani Azad,@shivaniazadTOI,2023-01-09T17:20:45.000Z,"Shivani Azad
@shivaniazadTOI
·
9 Jan","Parts of Joshimath 'sinking 1cm/year', 2006 report warned - http://toi.in/pZsjMa/a31ga8 #joshimathsinking #JoshimathSubsidence 
@TOIIndiaNews
3
8
530",,,3,8,[],https://twitter.com/shivaniazadTOI/status/1612499631514202112
131,Lokmat Times,@LokmatNewsEng,2023-01-09T13:10:53.000Z,"Lokmat Times
@LokmatNewsEng
·
9 Jan","#joshimathsinking #templejoshimath
Truth About The Land Subsidence In Joshimath: Few Days Ago IIT Scientists Conducted A Survey

https://lokmattimes.com/photos/national/truth-about-the-land-subsidence-in-joshimath-few-days-ago-iit-scientists-conducted-a-survey-a475/…
18",,,,,[],https://twitter.com/LokmatNewsEng/status/1612436748986114048
132,News18,@CNNnews18,2023-01-09T12:27:30.000Z,"News18
@CNNnews18
·
9 Jan","#Live: #JoshimathSinking: Natural Or Man-Made Disaster? Watch #ViewPoint with 
@Zakka_Jacob
29:58
261 viewers
News18
@CNNnews18
#Live: Watch #Viewpoint
1
2
1,583",,1,,2,['https://pbs.twimg.com/profile_images/1559788694709473280/j1s3zm5m_mini.jpg'],https://twitter.com/CNNnews18/status/1612425831103479810
133,The Times Of India,@timesofindia,2023-01-09T05:13:31.000Z,"The Times Of India
@timesofindia
·
9 Jan","In #Joshimath, residents face bitter cold and a sinking feeling 

“Ours was a town filled with joy and happiness before this tragedy set in. But now, there is fear and sorrow. We are praying that this ordeal soon ends.”

http://toi.in/gkl4aZ29/a24gk 

#JoshimathSinking
1
2
10
5,958",,1,2,10,['https://pbs.twimg.com/media/FmAZVIfaUAIcM1q?format=png&name=small'],https://twitter.com/timesofindia/status/1612316614934007808
134,The Times Of India,@timesofindia,2023-01-09T12:46:22.000Z,"The Times Of India
@timesofindia
·
9 Jan","#JoshimathSinking: More people evacuated, PM Modi calls #Uttarakhand CM Pushkar Singh Dhami
timesofindia.indiatimes.com
Joshimath sinking: More people evacuated, PM Modi calls Uttarakhand CM Pushkar Singh Dhami | TOI...
In view of a disaster unfolding in Joshimath town of Uttarakhand, CM Pushkar Singh Dhami will be holding a review meeting with the NDMA team and other officials. With the land subsidence continuing...
1
9
5,323",,1,,9,['https://pbs.twimg.com/card_img/1614875831540781059/a_wAVpq-?format=jpg&name=small'],https://twitter.com/timesofindia/status/1612430579219456003
135,The Tribune,@thetribunechd,2023-01-09T14:14:53.000Z,"The Tribune
@thetribunechd
·
9 Jan","#TribuneEdit: The entire region from #Chamoli to #Joshimath has faced disasters. The floods of 2013 and 2021, experts point out, had an adverse impact

#JoshimathSubsidence #Joshimathcrisis #joshimathsinking
tribuneindia.com
Saving Joshimath
There is panic over cracks developing in homes, roads and fields in Uttarakhand’s temple town of Joshimath, but scientists and geologists have been sounding the alarm for decades. It was in 1976 that...
3
431",,,,3,['https://pbs.twimg.com/card_img/1614952571948634112/e4YT98y1?format=jpg&name=small'],https://twitter.com/thetribunechd/status/1612452856384348166
136,Firstpost,@firstpost,2023-01-09T13:20:59.000Z,"Firstpost
@firstpost
·
9 Jan","Is it poor drainage, reckless construction or the NTPC tunnel; why is Joshimath is on the brink of collapse? Tune in to find out

#joshimathsinking #FPPodcast
firstpost.com
Firstpost Podcast | Joshimath subsidence: Agents and factors responsible behind this crisis
Is it poor drainage, reckless construction or the NTPC tunnel; why is Joshimath is on the brink of collapse? Tune in to find out
1,447",,,,,['https://pbs.twimg.com/card_img/1615147466671939585/YS_rhiLS?format=jpg&name=small'],https://twitter.com/firstpost/status/1612439290902097920
137,kautilyasTOI,@kautilyasTOI,2023-01-09T02:23:40.000Z,"kautilyasTOI
@kautilyasTOI
·
9 Jan","In #Joshimath, residents face bitter cold and a sinking feeling #joshimathsinking #JoshimathIsSinking
@timesofindia
 @UttarakhandTOI
 https://timesofindia.indiatimes.com/city/dehradun/in-joshimath-residents-face-bitter-cold-and-a-sinking-feeling/articleshow/96838312.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
timesofindia.indiatimes.com
Joshimath news: In Joshimath, residents face bitter cold and a sinking feeling | Dehradun News -...
With winter at its peak, tragedy couldn’t have come at a worse time for the residents of this picturesque town, situated at an elevation of over 6,00
1
1
189",,,1,1,['https://pbs.twimg.com/card_img/1614742104118550528/n9eWPoNv?format=jpg&name=small'],https://twitter.com/kautilyasTOI/status/1612273871348207616
138,PKD Nambiar,@pkdnambiar,2023-01-10T16:19:42.000Z,"PKD Nambiar
@pkdnambiar
·
10 Jan","#joshimathsinking is a warning sign not only just for the Uttarakhand but also for the whole country. The unplanned development on our Western Ghats especially  on Kerala side is alarming.
3
4
28
9,655",,3,4,28,[],https://twitter.com/pkdnambiar/status/1612846654176260098
139,ginnie,@rjginnie,2023-01-10T16:18:31.000Z,"ginnie
@rjginnie
·
10 Jan","Famous news anchor just compared #joshimathsinking to #HaldwaniEncroachment sigh … I kid you not - and I have finally no words left
3
3
38
4,201",🤐 🤐 🤐 🤐,3,3,38,[],https://twitter.com/rjginnie/status/1612846358159060997
140,The Probe,@theprobeindia,2023-01-10T08:05:08.000Z,"The Probe
@theprobeindia
·
10 Jan","“The first warning on the vulnerability of Joshimath came way back in the 1930s.” 

For full story click: https://theprobe.in/stories/joshimath-sinking-multiple-governments-ignored-warnings-from-scientists-and-geologists/… 

#TheProbe #Joshimath #JoshimathIsSinking #Joshimathcrisis #joshimathsinking #JoshimathSubsidence #JoshimathLandslide #JoshimathTragedy
3
2
236",,,3,2,['https://pbs.twimg.com/ext_tw_video_thumb/1612720968002052096/pu/img/fARGZY2EfVEsmbfv.jpg'],https://twitter.com/theprobeindia/status/1612722195498680325
141,VIKΛS GUPTΛ™,@itsvikky004,2023-01-10T07:30:03.000Z,"VIKΛS GUPTΛ™
@itsvikky004
·
10 Jan","Joshimath Sinking: A Himalayan Blunder?
Beyond rehabilitation & emergency measures, we need robust & effective Environmental & Social Safeguards for Development finance. 

#joshimath #joshimathsinking
1
75",,,,1,"['https://pbs.twimg.com/media/FmGCD2nagAAaVF1?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmGCD2raMAA05t5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmGCD46aMAErJ34?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmGCD6UagAEpRjk?format=jpg&name=360x360']",https://twitter.com/itsvikky004/status/1612713364005982209
142,Hardika,@HardikaSharma2,2023-01-10T08:31:07.000Z,"Hardika
@HardikaSharma2
·
10 Jan","This is so heartbreaking … 
#Joshimath #joshimathsinking #JoshimathSubsidence
The following media includes potentially sensitive content. Change settings
View
66",,,,,[],https://twitter.com/HardikaSharma2/status/1612728732724375552
143,TheNews21,@the_news_21,2023-01-10T08:01:19.000Z,"TheNews21
@the_news_21
·
10 Jan","#SupremeCourt declines urgent hearing of #joshimathsinking incidents on #Joshimath and posts the matter for hearing on January 16.

SC says everything which is important need not come to the apex court. There are democratically elected institutions to look into it.
52",,,,,['https://pbs.twimg.com/media/FmGJadNWQAUaWRR?format=jpg&name=small'],https://twitter.com/the_news_21/status/1612721232759386112
