,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
493,Shagun Garg,@ShagunGarg1511,2023-01-21T06:34:22.000Z,"Shagun Garg
@ShagunGarg1511
·
21 Jan","Just stopped by Gular Dogi village on our way to #Joshimath fieldwork. Had the opportunity to talk with some locals and it's clear that the impact of #cracks and #landslides goes far beyond just physical damage. Real people are living in fear, worry, and anxiety.
4
16
1,886",,,4,16,"['https://pbs.twimg.com/media/Fm-d9TbacAIQ8-D?format=jpg&name=small', 'https://pbs.twimg.com/media/Fm-efKUaYAIdeTd?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm-e__raMAE69xJ?format=jpg&name=360x360']",https://twitter.com/ShagunGarg1511/status/1616685618532323330
494,Neeru,@Neeru_Bahl,2023-01-21T10:54:02.000Z,"Neeru
@Neeru_Bahl
·
21 Jan","Shimla too going to face #Joshimath Fate

#JoshimathCrisis #Himalayas
4
473",,,,4,"['https://pbs.twimg.com/media/Fm_aSHGakAEx_ui?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm_aZHoacAEAJY0?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm_abSuakAAux54?format=jpg&name=360x360']",https://twitter.com/Neeru_Bahl/status/1616750965184684032
495,The Citizen,@TheCitizen_in,2023-01-21T09:43:41.000Z,"The Citizen
@TheCitizen_in
·
21 Jan","Climate scientist Dr Ravi Chopra talks to Seema Mustafa about the Joshimath tragedy and other similar man made hazards.

Watch Full Video Here: https://bit.ly/3HkTa49

#News #Information #BreakingNews #NewsUpdate #joshimath #nature #climate #destruction #tragedy #hazards
4
1
244",,,4,1,['https://pbs.twimg.com/media/Fm_KVIMaMAAWu-8?format=jpg&name=small'],https://twitter.com/TheCitizen_in/status/1616733262113837057
496,Biginfo.in,@BiginfoI,2023-01-21T07:00:30.000Z,"Biginfo.in
@BiginfoI
·
21 Jan","#EXCLUSIVE: Biginfo Fit-out Update

Capturing information delivering business opportunities 

More business: https://biginfo.in/fitout_search

#LatestNews #BusinessProposal #projects #NewsToday #office #Saturday #news #HockeyWorldCup #layoffs #Joshimath #weekendvibes #remotework #today
1
254",,,,1,['https://pbs.twimg.com/media/Fm7CDo0aAAEbCXx?format=jpg&name=small'],https://twitter.com/BiginfoI/status/1616692193468551169
497,Mirror Now,@MirrorNow,2023-01-21T15:30:32.000Z,"Mirror Now
@MirrorNow
·
21 Jan","Father Melvin Abraham Pallithazhathu (37), a native of Chakkittapara in Kerala's Kozhikode district, was attached to the Diocese of Bijnor and had travelled nearly 300kms on his own with the relief materials.

#Joshimath #Kerala #Joshimath
1
2
8
734",,1,2,8,['https://pbs.twimg.com/media/Fm_Y8fiaEAwdmM_?format=jpg&name=small'],https://twitter.com/MirrorNow/status/1616820549262446594
498,All Indians Matter,@allindianscount,2023-01-21T01:43:19.000Z,"All Indians Matter
@allindianscount
·
21 Jan","Did you know that warnings about the fate of #Joshimath were issued in 1976, 2001, 2006? But little was done as it cracked under the weight of power/road projects, a pilgrim/tourist influx and unplanned construction. Please listen to the latest episode of 
@allindianscount
.
2
2
2
352",,2,2,2,['https://pbs.twimg.com/media/Fm9cVDtaMAUVyeh?format=jpg&name=small'],https://twitter.com/allindianscount/status/1616612371136675841
499,Akhilesh Singh Butola,@ab_iim,2023-01-21T03:46:54.000Z,"Akhilesh Singh Butola
@ab_iim
·
21 Jan","Good Job, Rahul 

#SaveJoshimath #JoshimathSubsidence #JoshimathIsSinking #JoshimathCrisis #Joshimath 
@narendramodi
 @satpalmaharaj
 @pushkardhami
Rahul Kotiyal
@kotiyalrahul
·
20 Jan
My report from Joshimath in the latest edition of London’s weekly magazine ‘The Economist’
72",👍 👍 👍,,,,"['https://pbs.twimg.com/profile_images/1311385400519393287/MJgB-JZp_mini.jpg', 'https://pbs.twimg.com/media/Fm7H7alagAESd9Z?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm7H7ajaEAQYHax?format=jpg&name=small', 'https://pbs.twimg.com/media/Fm7H7aiaUAADVU9?format=jpg&name=360x360']",https://twitter.com/ab_iim/status/1616643474409029632
500,Yogi Blogger,@YogindraRawat,2023-01-21T07:19:12.000Z,"Yogi Blogger
@YogindraRawat
·
21 Jan","5 Reasons why Joshimath is Sinking #shorts #joshimath #uttarakhand #indi... https://youtu.be/_pzwUUlhf58 via 
@YouTube
 

#JoshimathCrisis #joshimathsinking #JoshimathSubsidence #Uttarakhand #india #PMModi #ModiDocumentaryRow #JoshimathIsSinking
youtube.com
5 Reasons why Joshimath is Sinking #shorts #joshimath #uttarakhand...
Thanks for watching. Please do Subscribe!https://vod.strms.net/s/UCIEfXG-1ifIvL0miNh5mSWg Follow me on Facebook - https://www.facebook.com/yogirawat1892/Fol...
54",,,,,['https://pbs.twimg.com/card_img/1619529425686564864/PqBaLhG5?format=jpg&name=240x240'],https://twitter.com/YogindraRawat/status/1616696899100364800
501,TIMES NOW,@TimesNow,2023-01-21T08:45:00.000Z,"TIMES NOW
@TimesNow
·
21 Jan","Kerala priest who drove 300km with relief items for #Joshimath victims dies in accident, body recovered
timesnownews.com
Kerala priest who drove 300km with relief items for Joshimath victims dies in accident, body...
As Father Melvin Abraham Pallithazhathu neared their destination, the vehicle entered a rocky, snow-clad road and the jeep got stuck. Tragedy struck during an effort to get the stuck jeep released.
10
7
51
12.4K",,10,7,51,['https://pbs.twimg.com/card_img/1619255688773136386/jVAp8bQF?format=jpg&name=small'],https://twitter.com/TimesNow/status/1616718491838464003
502,Joe Athialy,@joeathialy,2023-01-21T04:49:46.000Z,"Joe Athialy
@joeathialy
·
21 Jan","How the financial institutions are accomplices in #Joshimath disaster #JoshimathCrisis #JoshimathSubsidence  #MoneyTrail 
@jimmythescribe
youtube.com
How the financial institutions are accomplices in Joshimath disaster...
Warnings, protests, resignations and court cases have played out right before our eyes since the 1990s. But everybody acts surprised as the Joshimath town si...
2
131",,,,2,['https://pbs.twimg.com/card_img/1619027653662474241/RaIyAn6z?format=jpg&name=240x240'],https://twitter.com/joeathialy/status/1616659294388387841
503,Shree Narasimha IAS,@NarasimhaIas,2023-01-21T02:48:48.000Z,"Shree Narasimha IAS
@NarasimhaIas
·
21 Jan","#SHIMLA could sink like #Joshimath
https://timesofindia.com
The Geological Society of London explains that Himalayas are growing 1 cm/Year,over weight/heavy constructions bound to cause SINKING,must stop all activities & reduce Population burden 
@ANI
 @EconomicTimes
 @FT
 @PTI_News
Shree Narasimha IAS
@NarasimhaIas
·
9 Jan
#uttarakhandnews
Sinking #Joshimath..
https://zeenews.india.com/india/joshimath-sinking-latest-news-cracks-problem-reason-grave-reminder-environment-destroyed-to-extent-irreversible-experts-2559162.html…
Himalaya are Youngest,ever growing,seismic active,highly fragile Mountains.Population pressure, unscientific/unplanned roads & Projects bound cause disasters, JOSHIMATH sinking is only beginning,STOP ALL @PTI_News @ANI
6
134",,,,6,['https://pbs.twimg.com/profile_images/1465998063118405639/22fkDGsY_mini.jpg'],https://twitter.com/NarasimhaIas/status/1616628851882487810
504,metrovaartha,@metro_vaartha,2023-01-21T12:32:12.000Z,"metrovaartha
@metro_vaartha
·
21 Jan","Demolition of unsafe buildings resumes in Joshimath 

https://english.metrovaartha.com/news/82314/demolition-of-unsafe-buildings-resumes-in-joshimath… 

#Demolition #unsafe #buildings #resumes 
#Joshimath #Metrovaartha

Read more at:
english.metrovaartha.com
Demolition of unsafe buildings resumes in Joshimath
Demolition of
18",,,,,['https://pbs.twimg.com/card_img/1619329030423040000/DtDtu7dk?format=jpg&name=240x240'],https://twitter.com/metro_vaartha/status/1616775671409422338
505,Outlook India,@Outlookindia,2023-01-21T12:00:31.000Z,"Outlook India
@Outlookindia
·
21 Jan","#InPics | #Joshimath is a temple town of around 25,000 people that sits at an altitude of 1,890 meters (6,200 feet) and falls on key Hindu pilgrim as well as trekking circuits.

#JoshimathCrisis #JoshimathIsSinking #Uttarakhand 

View more at:
https://outlookindia.com/national/snowfall-in-sinking-joshimath-photos-255331…
290",,,,,"['https://pbs.twimg.com/media/Fm-yg8NagAYJnR8?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm-yg8VaUAAg7Xz?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm-yg8SaUAIqKw6?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fm-yg8dagAQGjMW?format=jpg&name=360x360']",https://twitter.com/Outlookindia/status/1616767697450160129
506,Ground Report,@GReportIndia,2023-01-21T15:54:33.000Z,"Ground Report
@GReportIndia
·
21 Jan","Locals predict that in the future, #Joshimath will no longer be able to provide access to the #Badrinathshrine. According to an old prophecy made by #AdiShankaracharya, the #Narasimha deity arm in #Joshimath will get thinner every year
groundreport.in
What happens to Char Dham yatra after Joshimath's sinking?
Over 800 buildings have developed cracks and the town of Joshimath rapidly sinking, 5.4 cm in 12 days, as reported by ISRO the report. The report has been
40",,,,,['https://pbs.twimg.com/card_img/1619664652283305984/Jv44hurE?format=jpg&name=small'],https://twitter.com/GReportIndia/status/1616826590838788098
507,RealtyNXT,@RealtyNXT,2023-01-21T14:30:14.000Z,"RealtyNXT
@RealtyNXT
·
21 Jan","#NewsUpdate | #Joshimath experienced a subsidence of around five centimeters in just 12 days, between 27 December 2022 and 8 January 2023.

https://realtynxt.com/news/unplanned-township-infrastructure-why-parts-of-uttarakhand-are-falling…

#RealtyNXT #Uttarakhand #Chamba #ISRO #RMeenakshiSundaram #CharDham #UttarakhandDisasterMitigationandManagement
realtynxt.com
Unplanned Township & Infrastructure — Why Parts Of Uttarakhand Are Dropping
Joshimath experienced a subsidence of around five centimeters in just 12 days, between 27 December 2022 and 8 January 2023.
44",,,,,['https://pbs.twimg.com/card_img/1619580604672090114/ekmeChCA?format=jpg&name=small'],https://twitter.com/RealtyNXT/status/1616805372303667201
508,Scroll.in,@scroll_in,2023-01-21T05:33:00.000Z,"Scroll.in
@scroll_in
·
21 Jan","In this conversation with 
@tajmahalfoxtrot
 for #ScrollBooks, 
@AshokaMody
 explains why the sinking Himalayan town of #Joshimath is symbolic of the Indian Republic.

Watch full interview here: https://scroll.in/article/1042164/…
1
3
1,453",,,1,3,['https://pbs.twimg.com/media/Fm6Km8laMAEm4jh.jpg'],https://twitter.com/scroll_in/status/1616670173221593088
509,Deccan Herald,@DeccanHerald,2023-01-21T05:36:42.000Z,"Deccan Herald
@DeccanHerald
·
21 Jan","As many as 849 houses in #Joshimath have developed cracks following land subsidence and 258 families have been moved to temporary relief centres, officials said.

#Uttarakhand #BJP #IndiaNews
deccanherald.com
Responsibility comes to people not in position to handle it: Former
BJP leader and former Uttarakhand chief minister Trivendra Singh Rawat has said that in a democracy, responsibility often comes to people who are not in a position to handle it. In a video that has
1
2
442",,,1,2,['https://pbs.twimg.com/card_img/1619319637245825025/n4NY1c1z?format=jpg&name=small'],https://twitter.com/DeccanHerald/status/1616671106445754368
510,SabrangIndia,@sabrangindia,2023-01-21T07:22:35.000Z,"SabrangIndia
@sabrangindia
·
21 Jan","Will the Joshimath Devastation Lead to A Change in Policy for Himalayan Region? #JoshimathIsSinking
sabrangindia.in
Will the Joshimath Devastation Lead to A Change in Policy for Himalayan Region? | SabrangIndia
2
95",,,,2,['https://pbs.twimg.com/card_img/1619252323989204992/_4jNX2wI?format=jpg&name=small'],https://twitter.com/sabrangindia/status/1616697751479386112
511,IndiaToday,@IndiaToday,2023-01-21T10:31:22.000Z,"IndiaToday
@IndiaToday
·
21 Jan","Hundreds of pets and cattle are being left behind as residents of 'sinking' #Joshimath vacate the hill town.
indiatoday.in
Joshimath crisis: Pets and cattle displaced as owners navigate subsidence fallout
Hundreds of pets and cattle are being left behind as residents of 'sinking' Joshimath vacate the hill town.
5
6
1,534",,,5,6,['https://pbs.twimg.com/card_img/1619286985377546240/zTF-cs7R?format=jpg&name=small'],https://twitter.com/IndiaToday/status/1616745259115122688
512,kautilyasTOI,@kautilyasTOI,2023-01-21T04:21:11.000Z,"kautilyasTOI
@kautilyasTOI
·
21 Jan","IIT-Roorkee to study Helang road access to #Badrinath #CharDham #Uttarakhand #Joshimath 
@timesofindia
 @UttarakhandTOI
 https://timesofindia.indiatimes.com/city/dehradun/iit-roorkee-to-study-helang-road-access-to-badrinath/articleshow/97186885.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
timesofindia.indiatimes.com
IIT-Roorkee to study Helang road access to Badrinath | Dehradun News - Times of India
With the Char Dham yatra likely to start in May, the Uttarakhand government has asked IIT-Roorkee to conduct a geological study of the under-construct
37",,,,,['https://pbs.twimg.com/card_img/1619164212957446146/wJSi2I3E?format=jpg&name=small'],https://twitter.com/kautilyasTOI/status/1616652101203161088
513,Hindustan Times,@htTweets,2023-01-21T01:36:28.000Z,"Hindustan Times
@htTweets
·
21 Jan","The season’s first snowfall and rain in various parts of #Uttarakhand have intensified fears of increasing land subsidence in #Joshimath town 

(Reports Amit Bathla)
hindustantimes.com
Rain, snowfall hit relief operations as Joshimath fights crisis
The season’s first snowfall and rain in various parts of Uttarakhand have intensified fears of increasing land subsidence in Joshimath town.
2
8
2,079",,,2,8,['https://pbs.twimg.com/card_img/1619158757736607744/ishb_ncM?format=jpg&name=small'],https://twitter.com/htTweets/status/1616610647973965825
514,Daily News,@Assassin_bot_,2023-01-21T19:41:33.000Z,"Daily News
@Assassin_bot_
·
22 Jan","Demolition continues in Joshimath as number of buildings with cracks rises to 863
http://indiatoday.in//india/story/demolition-continues-in-joshimath-as-number-of-buildings-with-cracks-rises-to-863-2324648-2023-01-21…
#cracks #number #joshimath #demolition #buildings
indiatoday.in
Demolition continues in Joshimath as number of buildings with cracks rises to 863
The demolition of 'unsafe' buildings in subsidence-hit Joshimath in Uttarakhand resumed as the weather improved, even as the number of buildings with cracks rose to 863.
1
32",,,,1,[],https://twitter.com/Assassin_bot_/status/1616883719457079296
515,Hindustan Times,@htTweets,2023-01-21T10:22:51.000Z,"Hindustan Times
@htTweets
·
21 Jan","Amid the land subsidence crisis in the holy town of #Joshimath, the Uttarakhand government has decided to write to the BRO to consult the Geological Survey of India (GSI) and the #IIT

(reports Amit Bathla )
hindustantimes.com
Joshimath: Govt says Helang bypass work can restart if technical agencies permit
The Uttarakhand government has decided to write to the Border Roads Organisation (BRO) to consult the Geological Survey of India (GSI) and the Indian Institute of Technology (IIT), Roorkee, on...
1
6
1,556",,,1,6,['https://pbs.twimg.com/card_img/1619284992734937088/OS7Irn1u?format=jpg&name=small'],https://twitter.com/htTweets/status/1616743118283341824
516,ANI Digital,@ani_digital,2023-01-22T04:34:35.000Z,"ANI Digital
@ani_digital
·
22 Jan","Joshimath: So far 863 buildings identified where cracks found due to land subsidence

Read 
@ANI
 Story | https://aninews.in/news/national/general-news/joshimath-so-far-863-buildings-identified-where-cracks-found-due-to-land-subsidence20230122095839/…
#JoshimathIsSinking #landsubsidence #Uttrakhand
10
94
16.9K",,,10,94,['https://pbs.twimg.com/media/FnDNJFVaMAcPK28?format=png&name=small'],https://twitter.com/ani_digital/status/1617017860324470784
517,समीरः ಸಮೀರ,@satyavadin,2023-01-22T06:46:04.000Z,"समीरः ಸಮೀರ
@satyavadin
·
22 Jan","The #BJP achieved what the Congress failed to do in 70 yrs,
#vikas in #Joshimath .
1
1
3
96",,1,1,3,[],https://twitter.com/satyavadin/status/1617050951730487296
518,Anoop Nautiyal,@Anoopnautiyal1,2023-01-22T15:07:45.000Z,"Anoop Nautiyal
@Anoopnautiyal1
·
22 Jan","The understanding of intersectionality of climate & mental health is vital for a disaster prone state like #Uttarakhand.  The town of #Joshimath is full of cases of stress & uncertainty. Both govt & society need to be far more sensitized/prepared to handle such grim realities!
Social Development for Communities Foundation
@sdcfoundationuk
·
22 Jan
One thing that Uttarakhand has ignored for long is looking at the climate crisis through the lens of mental health. It is high time that advocacy on climate change focuses on mental health and well-being because events like Joshimath have profound psychological impacts.
1
10
19
1,096",,1,10,19,"['https://pbs.twimg.com/profile_images/1357717352826232832/GLhMynyD_mini.jpg', 'https://pbs.twimg.com/media/FnD6SPhagAEVzMA?format=jpg&name=small']",https://twitter.com/Anoopnautiyal1/status/1617177201958617090
519,Rakesh kharayat,@Rakesh_kharayat,2023-01-22T02:47:57.000Z,"Rakesh kharayat
@Rakesh_kharayat
·
22 Jan","Look deep into nature, and then you will understand everything better.
#goodmorning
#auli #Joshimath
#refreshed
2
49",,,,2,['https://pbs.twimg.com/media/FnC0wxqaYAMsi6V?format=jpg&name=small'],https://twitter.com/Rakesh_kharayat/status/1616991024781594626
520,All India Radio News,@airnewsalerts,2023-01-22T08:00:16.000Z,"All India Radio News
@airnewsalerts
·
22 Jan","Uttarakhand: Relief, rescue operations underway at #Joshimath. For security reasons, the disaster affected 274 families shifted temporarily to safer places. The number of displaced family members is 921. Process of demolishing unsafe buildings, hotels is also going on.
1
6
25
2,889",,1,6,25,[],https://twitter.com/airnewsalerts/status/1617069621244461056
521,newslaundry,@newslaundry,2023-01-22T07:00:30.000Z,"newslaundry
@newslaundry
·
22 Jan","#NLSena | #Joshimath has over 150 hotels, lodges and homestays, all built on debris left behind by glaciers, on stocks deposited by landslides, all while ignoring warnings made by experts over 50 years before.
@hridayeshjoshi
 reports.

https://newslaundry.com/2023/01/19/projects-worth-over-rs-12000-crore-joshimaths-journey-from-development-to-disaster…
5
10
2,201",,,5,10,['https://pbs.twimg.com/media/Fm1aLyWagAAxQa1.jpg'],https://twitter.com/newslaundry/status/1617054582974078977
522,Kuldeep kathait,@Kuldeepkathai14,2023-01-22T03:29:28.000Z,"Kuldeep kathait
@Kuldeepkathai14
·
22 Jan","Chief Minister 
@pushkardhami
 says that the state govt is continuously working on the #Joshimath disaster

He says he is continuously reviewing the situation in the affected areas and adequate arrangements have been made for the displaced people in the relief camps.
@BJP4UK
1
89",,,,1,['https://pbs.twimg.com/media/FnC-PdBWAAEHA5D?format=jpg&name=small'],https://twitter.com/Kuldeepkathai14/status/1617001472327286785
523,Our Surat,@oursuratcity,2023-01-22T12:19:59.000Z,"Our Surat
@oursuratcity
·
22 Jan","#Joshimath, the sacred #gateway to #pilgrimage and housing more than 25000, breaks down one fine #morning. More than 68 families were evacuated, 700 #homes declared unsafe and #people’s pleas gone unheard. What went wrong here?
ourvadodara.com
THE JOSHIMATH TRAGEDY : THE SINKING HILL TOWN IN THE HEART OF UTTARAKHAND -
Joshimath, the sacred gateway to pilgrimage and housing more than 25000, breaks down one fine morning. More than 68 families were evacuated, 700 homes declared unsafe and people’s pleas gone unhear...
1
43",,,,1,['https://pbs.twimg.com/card_img/1619689121265360901/kMMhHODO?format=jpg&name=small'],https://twitter.com/oursuratcity/status/1617134981805150209
524,bhuvnesh madaan,@BhuvneshMadaan,2023-01-22T12:08:13.000Z,"bhuvnesh madaan
@BhuvneshMadaan
·
22 Jan","#bjp #BrijBhushanSharanSingh is accused of sexual harrasment , #bjp #Telangana mla son slaps another student recklessly caught on cam, bjp asks isro to remove the report on #joshimath, Bjp wants control of #delhi administrative services.
1
95",,1,,,[],https://twitter.com/BhuvneshMadaan/status/1617132023789019136
525,Madhyamam English,@madhyamam_eng,2023-01-22T07:35:30.000Z,"Madhyamam English
@madhyamam_eng
·
22 Jan","Is West Bengal's Raniganj another Joshimath in the making? #WestBengal #Raniganj #Joshimath
english.madhyamam.com
Is West Bengal's Raniganj another Joshimath in the making?
Experts do not rule out Raniganj facing a Joshimath-like situation in the coming days unless all necessary steps are taken to arrest the man-made irregularities that are making the area...
29",,,,,['https://pbs.twimg.com/card_img/1619601889582108674/K0aemzcn?format=jpg&name=360x360'],https://twitter.com/madhyamam_eng/status/1617063391008542722
526,Our Ahmedabad,@Ourahmedabad1,2023-01-22T12:19:47.000Z,"Our Ahmedabad
@Ourahmedabad1
·
22 Jan","#Joshimath, the sacred #gateway to #pilgrimage and housing more than 25000, breaks down one fine #morning. More than 68 families were evacuated, 700 #homes declared unsafe and #people’s pleas gone unheard. What went wrong here?
ourvadodara.com
THE JOSHIMATH TRAGEDY : THE SINKING HILL TOWN IN THE HEART OF UTTARAKHAND -
Joshimath, the sacred gateway to pilgrimage and housing more than 25000, breaks down one fine morning. More than 68 families were evacuated, 700 homes declared unsafe and people’s pleas gone unhear...
41",,,,,['https://pbs.twimg.com/card_img/1619689121265360901/kMMhHODO?format=jpg&name=small'],https://twitter.com/Ourahmedabad1/status/1617134933998436358
527,Madhyamam English,@madhyamam_eng,2023-01-22T03:02:29.000Z,"Madhyamam English
@madhyamam_eng
·
22 Jan","Sinking Joshimath: Buildings with cracks rise to 863, demolition continues #joshimath #landsubsidence
english.madhyamam.com
Sinking Joshimath: Buildings with cracks rise to 863, demolition continues
The demolition exercise had been temporarily halted on Friday due to bad weather following heavy snowfall and rain, adding to the woes of people living in temporary relief camps.
22",,,,,[],https://twitter.com/madhyamam_eng/status/1616994683024211969
528,Ground Report,@GReportIndia,2023-01-22T07:09:17.000Z,"Ground Report
@GReportIndia
·
22 Jan","#Satellite observations have recorded that #Joshimath has been #sinking for past four years. #Satelliteimages of city of #Uttarakhand between 2018 and 2022 shown its #eastern part is shifting an average of about 10 cm every year due to #landslide crisis
groundreport.in
Joshimath has been sinking for 4 years, satellite images revealed
Satellite observations have recorded that Joshimath has been sinking for the past four years. According to the French National Center for Scientific
1
1
81",,,1,1,[],https://twitter.com/GReportIndia/status/1617056792571416576
529,The Times Of India,@timesofindia,2023-01-22T07:25:56.000Z,"The Times Of India
@timesofindia
·
22 Jan","Watch: Tilting electric poles trigger panic among locals in sinking town of #Joshimath
timesofindia.indiatimes.com
Watch: Tilting electric poles trigger panic among locals in sinking town of Joshimath | News -...
Adding further risk to its already existing problems, Joshimath is witnessing a tilt in many of its electric poles. The tilting of electric poles is only an addition to the problems of the subsiding...
1
9
9
4,406",,1,9,9,['https://pbs.twimg.com/card_img/1619599133723222016/Lv004NJN?format=jpg&name=small'],https://twitter.com/timesofindia/status/1617060983763275776
530,The Hindu,@the_hindu,2023-01-22T05:20:04.000Z,"The Hindu
@the_hindu
·
22 Jan","Life has been thrown out of gear in #Joshimath after snow and rains hit the already ‘sinking’ town, with those living in shelter homes suffering the additional ordeal of leaving home and living a nomadic life. | 
@khabrimishra
 reports
thehindu.com
Snowfall, rain throw life out of gear in sinking Joshimath
Falling temperatures in the sinking town have worsened plight of people who were displaced from their houses to shelter homes; they complain about insufficient arrangements made to get through the...
10
13
29
8,832",,10,13,29,['https://pbs.twimg.com/card_img/1619512957712613376/b0L-UmPI?format=jpg&name=small'],https://twitter.com/the_hindu/status/1617029307175510016
531,IndiaToday,@IndiaToday,2023-01-22T06:18:23.000Z,"IndiaToday
@IndiaToday
·
22 Jan","As #evacuation continues in sinking town of #Joshimath, the government said in a statement that over Rs 3 crore has been distributed so far as interim relief to affected families.
@ankitsharmauk
indiatoday.in
Evacuation continues in 'sinking' Joshimath, over Rs 3 crore distributed as interim relief
As evacuation continues in sinking town of Joshimath, the government said in a statement that over Rs 3 crore has been distributed so far as interim relief to affected families.
4
7
2,053",,,4,7,['https://pbs.twimg.com/card_img/1619585430080602112/X9gpLvIz?format=jpg&name=small'],https://twitter.com/IndiaToday/status/1617043983779401728
532,Pratidin Time,@pratidintime,2023-01-22T10:16:44.000Z,"Pratidin Time
@pratidintime
·
22 Jan","#NATIONAL | Joshimath Crisis: 863 Buildings With Cracks Identified So Far
#JoshimathCrisis 
https://pratidintime.com/national/joshimath-crisis-863-buildings-with-cracks-identified-so-far… 
@ukcmo
pratidintime.com
Joshimath Crisis: 863 Buildings With Cracks Identified So Far
1
3
304",,,1,3,['https://pbs.twimg.com/card_img/1619749155999567872/zWEl-zu4?format=jpg&name=small'],https://twitter.com/pratidintime/status/1617103967888236545
533,Odisha Bhaskar,@odishabhaskar,2023-01-22T03:49:12.000Z,"Odisha Bhaskar
@odishabhaskar
·
22 Jan","#JoshimathCase | Number of buildings where cracks have been found due to land subsidence rises to 863 as said by district administration; out of the total, 181 buildings have been placed in the unsafe zone: DM 
#Joshimath #JoshimathSubsidence #landsubsidence  #Uttrakhand
2
70",,,,2,['https://pbs.twimg.com/media/FnDCyAXaYAEDbwq?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1617006439872233474
534,Vibes of India,@vibesofindia_,2023-01-22T11:20:57.000Z,"Vibes of India
@vibesofindia_
·
22 Jan","Joshimath Crisis: 863 Buildings With Cracks Identified So Far 

#JoshimathCrisis #BuildingCracks #VibesofIndia
vibesofindia.com
Joshimath Crisis: 863 Buildings With Cracks Identified So Far
The demolition of unsafe buildings in subsidence-hit Joshimath in Uttarakhand resumed on Saturday, even as the number of buildings...
63",,,,,['https://pbs.twimg.com/card_img/1620452652311265280/bRD32PFH?format=jpg&name=small'],https://twitter.com/vibesofindia_/status/1617120124703772672
535,The New Indian Express,@NewIndianXpress,2023-01-22T19:30:00.000Z,"The New Indian Express
@NewIndianXpress
·
23 Jan","Speaking on the #Joshimath case, #SamajwadiParty chief #AkhileshYadav said that the government destroyed Joshimath because of National thermal power corporation (NTPC) in the greed of profits.
newindianexpress.com
Akhilesh Yadav slams UP, Uttarakhand CMs over paper leak; BJP says 'no right to speak'
Speaking on the Joshimath case, Akhilesh Yadav said that the government destroyed Joshimath because of National thermal power corporation (NTPC) in the greed of profits.
1
571",,,,1,['https://pbs.twimg.com/card_img/1619802171532353536/xCYd5_U0?format=jpg&name=small'],https://twitter.com/NewIndianXpress/status/1617243200552304641
536,Kalyan Das,@KalyanDasTOI,2023-01-22T15:06:07.000Z,"Kalyan Das
@KalyanDasTOI
·
22 Jan","#Uttarakhand CM Pushkar Singh Dhami says 70% of #Joshimath residents leading ‘normal lives’
 https://timesofindia.indiatimes.com/city/dehradun/uttarakhand-cm-pushkar-singh-dhami-says-70-of-joshimath-residents-leading-normal-lives/articleshow/97150491.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
The following media includes potentially sensitive content. Change settings
View
1
26",,1,,,[],https://twitter.com/KalyanDasTOI/status/1617176793693433857
537,Kalyan Das,@KalyanDasTOI,2023-01-22T15:05:33.000Z,"Kalyan Das
@KalyanDasTOI
·
22 Jan","'New #Joshimath' will be set up on residents’ feedback: DM
 https://timesofindia.indiatimes.com/city/dehradun/residents-to-decide-new-joshimath-dm/articleshow/97155086.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
The following media includes potentially sensitive content. Change settings
View
23",,,,,[],https://twitter.com/KalyanDasTOI/status/1617176649396781057
538,Kalyan Das,@KalyanDasTOI,2023-01-22T15:08:06.000Z,"Kalyan Das
@KalyanDasTOI
·
22 Jan","'Displaced doctor' counsels #Joshimath residents
 https://timesofindia.indiatimes.com/city/dehradun/displaced-doctor-counsels-joshimath-residents/articleshow/97108854.cms…
Download the TOI app now:
https://timesofindia.onelink.me/mjFd/toisupershare…
The following media includes potentially sensitive content. Change settings
View
39",,,,,[],https://twitter.com/KalyanDasTOI/status/1617177291200790529
539,Daily News,@Assassin_bot_,2023-01-22T18:32:26.000Z,"Daily News
@Assassin_bot_
·
23 Jan","Evacuation continues in 'sinking' Joshimath, over Rs 3 crore distributed as interim relief
http://indiatoday.in//india/story/evacuation-continues-in-sinking-joshimath-rs-3-crore-distributed-as-interim-relief-2324749-2023-01-22…
#crore #rs #joshimath #continues #evacuation
indiatoday.in
Evacuation continues in 'sinking' Joshimath, over Rs 3 crore distributed as interim relief
As evacuation continues in sinking town of Joshimath, the government said in a statement that over Rs 3 crore has been distributed so far as interim relief to affected families.
29",,,,,['https://pbs.twimg.com/card_img/1619585430080602112/X9gpLvIz?format=jpg&name=small'],https://twitter.com/Assassin_bot_/status/1617228714466500611
